order_id,customer_id,order_date,ship_date,state,product_category,quantity,unit_price,discount,returned,payment_status
100311,C02017,2025-01-02,2025-01-06,AZ,Books,1,1147.08,0.15,False,Paid
100312,C00357,2025-06-03,2025-06-06,CA,Sports,1,759.72,0.2,False,Paid
100313,C00844,2025-04-29,2025-05-04,WA,Electronics,2,984.77,0.05,False,Paid
100314,C00732,2025-07-12,,CO,Electronics,6,19.23,0.1,False,Pending
100315,C01978,2025-08-04,2025-08-12,WA,Sports,1,1386.32,0.0,False,Paid
100316,C02191,2025-04-23,2025-04-27,TX,Furniture,2,256.87,0.1,False,Paid
100317,C02181,2025-06-16,2025-06-19,FL,Furniture,1,485.16,0.1,False,Paid
100318,C02816,2025-01-29,2025-02-07,,Furniture,5,1421.25,0.2,False,Paid
100319,C02306,2025-04-21,2025-04-28,TX,Books,6,1102.01,0.15,False,Paid
100320,C00962,2025-12-24,2025-12-26,AZ,Furniture,4,771.49,0.2,False,Paid
100321,C00324,2025-12-28,2025-12-30,CA,Furniture,7,1295.74,0.2,False,Paid
100322,C01844,2025-06-27,2025-06-28,CO,Furniture,5,101.28,0.0,False,Paid
100323,C02748,2025-12-09,2025-12-15,TX,Electronics,6,123.68,0.2,False,Paid
100324,C02925,2025-07-02,2025-07-06,CA,Electronics,3,241.19,0.0,False,Failed
100325,C00691,2025-02-15,2025-02-19,FL,Clothing,7,404.21,0.1,False,Paid
100326,C00710,2025-11-13,2025-11-18,TX,Electronics,5,1066.45,0.2,True,Paid
100327,C00113,2025-06-01,2025-06-06,WA,Sports,1,803.3,0.15,False,Paid
100328,C00424,2025-08-12,2025-08-13,WA,Clothing,1,644.81,0.2,False,Paid
100329,C01665,2025-08-25,2025-08-26,NY,Clothing,7,1176.06,0.1,False,Paid
100330,C01640,2025-04-23,2025-05-01,OR,Furniture,2,482.57,0.15,False,Paid
100331,C01113,2025-09-25,2025-10-04,TX,Sports,4,137.33,0.1,False,Paid
100332,C00930,2025-07-02,2025-07-10,TX,Clothing,6,601.18,0.2,False,Paid
100333,C02489,2025-05-14,,TX,Electronics,6,1151.95,0.0,False,Paid
100334,C01380,2025-04-19,2025-04-24,CA,Clothing,1,716.39,0.05,False,Paid
100335,C02424,2025-09-30,2025-10-08,FL,Electronics,5,1465.95,0.15,True,Paid
100336,C02889,2025-04-02,2025-04-10,OR,Clothing,7,1285.63,0.1,False,Paid
100337,C00952,2025-02-15,2025-02-24,CA,Clothing,3,1188.52,0.2,True,Paid
100338,C00609,2025-11-18,2025-11-20,WA,Clothing,4,1162.04,,False,Paid
100339,C02858,2025-05-02,2025-05-04,FL,Furniture,2,875.87,0.0,True,Paid
100340,C01904,2025-08-22,2025-08-26,,Clothing,6,1352.71,0.15,False,Paid
100341,C00873,2025-09-19,2025-09-24,OR,Sports,1,888.91,0.05,False,Failed
100342,C01865,2025-11-02,2025-11-11,FL,Books,4,565.08,0.1,False,Paid
100343,C01545,2025-08-17,2025-08-20,FL,Books,3,301.89,0.0,False,Paid
100344,C02716,2025-09-16,2025-09-24,FL,Electronics,5,1221.51,0.2,False,Paid
100345,C00768,2025-11-02,2025-11-10,OR,Sports,4,562.99,,False,Paid
100346,C02974,2025-12-11,2025-12-20,OR,Electronics,7,1188.45,0.2,False,Paid
100347,C02808,2025-01-18,2025-01-20,AZ,Clothing,7,1474.67,0.1,False,Paid
100348,C00542,2025-09-29,2025-10-02,AZ,Sports,2,604.07,0.2,False,Paid
100349,C00494,2025-03-05,2025-03-07,CA,Clothing,1,517.7,0.05,True,Pending
100350,C01599,2025-11-22,2025-11-29,AZ,Books,4,263.44,0.0,False,Paid
100351,C00135,2025-01-18,2025-01-25,CO,Books,5,718.27,0.1,False,Paid
100352,C00897,2025-04-01,2025-04-05,CO,Books,6,984.49,0.0,True,Paid
100353,C01305,2025-03-12,2025-03-13,WA,Sports,4,476.05,0.2,False,Paid
100354,C02908,2025-08-09,2025-08-14,NY,Sports,5,733.64,0.2,False,Paid
100355,C02977,2025-01-02,2025-01-09,,Books,1,810.24,0.05,False,Paid
100356,C00455,2025-01-07,2025-01-12,CA,Furniture,6,420.1,0.0,False,Paid
100357,C02675,2025-07-04,2025-07-07,NY,Furniture,3,45.03,0.15,False,Paid
100358,C00273,2025-12-21,2025-12-27,TX,Furniture,3,331.28,0.15,False,Paid
100359,C02246,2025-07-12,2025-07-18,TX,Sports,3,1206.69,0.15,False,Paid
100360,C02537,2025-06-12,2025-06-18,WA,electronics,1,424.31,0.1,False,Paid
100361,C02672,2025-08-29,2025-09-06,OR,Electronics,4,30.59,0.1,False,Paid
100362,C00671,2025-07-21,2025-07-24,TX,Sports,3,643.17,0.05,False,Pending
100363,C02680,2025-05-21,2025-05-27,AZ,Sports,2,1026.88,0.05,False,Paid
100364,C00348,2025-08-03,2025-08-11,FL,Clothing,2,1131.09,0.15,False,Paid
100365,C01557,2025-01-02,2025-01-04,AZ,Books,1,626.71,0.2,True,Paid
100366,C01409,2025-03-31,2025-04-03,CO,Sports,7,862.07,0.05,False,Paid
100367,C00948,2025-09-03,2025-09-04,NY,Books,3,1120.81,0.05,False,Paid
100368,C00067,2025-05-05,2025-05-09,WA,Furniture,7,1334.97,0.1,True,Pending
100369,C02316,2025-01-20,2025-01-21,CO,Electronics,6,963.45,0.0,False,Paid
100370,C01007,2025-02-15,2025-02-22,NY,Furniture,4,1039.39,0.15,False,Paid
100371,C01985,2025-11-13,2025-11-14,OR,Books,6,157.03,0.0,False,Paid
100372,C01231,2025-05-01,2025-05-08,OR,Books,2,636.47,0.15,False,Paid
100373,C01121,2025-01-09,2025-01-15,CA,Electronics,2,1334.55,0.2,False,Paid
100374,C02659,2025-09-24,2025-10-03,CO,Books,7,249.47,0.2,False,Paid
100375,C00284,2025-07-13,2025-07-17,AZ,Clothing,5,471.84,0.0,False,Paid
100376,C02210,2025-06-14,2025-06-18,FL,Books,5,1020.17,0.1,False,Paid
100377,C02240,2025-11-23,2025-11-26,TX,Sports,7,1354.09,0.1,True,Paid
100378,C01140,2025-04-25,2025-04-30,CO,Electronics,1,97.97,0.1,False,Paid
100379,C00788,2025-07-28,2025-07-30,TX,Clothing,2,1307.03,0.15,False,Paid
100380,C00016,2025-09-29,2025-10-01,TX,Electronics,7,338.28,0.2,False,Paid
100381,C02810,2025-08-11,2025-08-20,CA,Furniture,1,1292.68,0.1,False,Paid
100382,C02843,2025-03-17,2025-03-24,WA,Sports,4,1334.96,0.1,False,Paid
100383,C00723,2025-09-06,2025-09-08,WA,Sports,1,1165.47,0.15,False,Paid
100384,C00096,2025-09-29,2025-10-05,AZ,Sports,3,1386.49,0.1,False,Paid
100385,C00369,2025-02-14,2025-02-17,WA,Sports,2,1442.13,0.05,False,Pending
100386,C00203,2025-03-02,2025-03-04,CO,Electronics,2,1388.53,0.2,False,Paid
100387,C02493,2025-09-04,2025-09-09,WA,Clothing,6,774.56,0.15,True,Paid
100388,C02675,2025-02-13,2025-02-21,NY,Clothing,2,700.88,0.1,False,Paid
100389,C00460,2025-11-18,2025-11-19,NY,Clothing,6,166.76,0.0,False,Pending
100390,C02240,2025-02-09,2025-02-13,AZ,Furniture,7,331.98,0.05,False,Paid
100391,C00538,2025-12-22,2025-12-31,AZ,Sports,4,982.02,0.05,False,Paid
100392,C01102,2025-09-03,2025-09-07,AZ,Sports,4,199.74,0.15,False,Paid
100393,C01798,2025-06-11,2025-06-12,CO,Clothing,3,1414.15,0.0,False,Paid
100394,C02160,2025-04-08,2025-04-12,CA,Electronics,5,348.3,0.05,True,Pending
100395,C02623,2025-05-06,2025-05-13,,Electronics,6,141.02,0.1,False,Paid
100396,C00135,2025-10-01,2025-10-10,OR,Furniture,7,360.52,0.15,False,Paid
100397,C00590,2025-10-02,2025-10-08,TX,Clothing,2,82.88,0.0,False,Paid
100398,C00842,2025-03-18,2025-03-19,OR,Books,5,257.47,0.15,False,Paid
100399,C00931,2025-07-18,2025-07-26,NY,Sports,1,885.65,0.1,False,Paid
100400,C02994,2025-12-29,2026-01-06,WA,Clothing,4,440.85,0.15,False,Paid
100401,C02332,2025-04-04,2025-04-10,CA,Furniture,1,1203.73,0.0,False,Paid
100402,C00961,2025-09-11,2025-09-20,CO,Electronics,4,613.05,0.1,False,Paid
100403,C02915,2025-03-04,2025-03-11,WA,Electronics,6,1073.81,0.1,False,Paid
100404,C01498,2025-11-01,2025-11-04,AZ,Electronics,6,1065.36,0.05,False,Paid
100405,C01502,2025-03-04,2025-03-08,NY,Books,6,212.31,0.0,False,Paid
100406,C01301,2025-04-19,2025-04-24,FL,Electronics,5,94.31,0.05,False,Paid
100407,C00432,2025-06-17,2025-06-22,AZ,Books,5,1264.57,0.1,False,Paid
100408,C02803,2025-05-16,2025-05-22,WA,Clothing,1,1054.27,0.0,False,Paid
100409,C00042,2025-03-04,2025-03-11,TX,Sports,6,270.72,0.2,False,Paid
100410,C00523,2025-08-22,2025-08-23,CO,Books,5,1023.19,0.15,True,Paid
100411,C00689,2025-01-08,2025-01-14,FL,Sports,2,500.91,0.05,False,Paid
100412,C00838,2025-12-25,2025-12-26,WA,Electronics,5,94.56,0.0,False,Paid
100413,C00396,2025-01-20,2025-01-25,FL,Books,3,350.86,0.15,False,Paid
100414,C00054,2025-05-02,2025-05-06,OR,Electronics,4,1136.15,0.0,False,Failed
100415,C02033,2025-12-06,2025-12-08,AZ,Clothing,6,592.18,0.1,False,Paid
100416,C02907,2025-02-26,2025-03-07,NY,Sports,3,821.84,0.05,False,Paid
100417,C00366,2025-01-27,2025-01-30,WA,Furniture,7,213.45,0.05,True,Pending
100418,C00890,2025-09-29,2025-09-30,FL,Sports,3,148.06,0.15,False,Paid
100419,C01519,2025-01-27,2025-01-31,AZ,Sports,4,366.49,0.05,False,Paid
100420,C02782,2025-11-25,2025-12-02,WA,Books,1,714.08,0.05,False,Paid
100421,C02083,2025-06-14,2025-06-15,AZ,Books,1,1272.02,0.05,False,Paid
100422,C02298,2025-11-14,2025-11-19,TX,Furniture,2,1147.45,0.0,False,Paid
100423,C01743,2025-03-31,2025-04-04,TX,Sports,7,248.5,0.15,False,Pending
100424,C01251,2025-02-21,2025-03-01,AZ,Books,2,116.49,0.1,True,Paid
100425,C00600,2025-12-18,2025-12-19,NY,Electronics,3,346.01,0.05,False,Paid
100426,C02593,2025-10-06,2025-10-07,CA,Sports,6,1279.97,0.05,False,Paid
100427,C02412,2025-11-29,2025-12-05,FL,Books,3,778.61,0.2,False,Paid
100428,C00076,2025-04-27,2025-04-29,WA,Electronics,6,1212.28,0.1,True,Paid
100429,C02146,2025-05-28,2025-06-04,WA,Sports,1,560.68,0.15,False,Paid
100430,C00254,2025-07-30,2025-08-02,OR,Electronics,1,889.76,0.2,False,Paid
100431,C02217,2025-06-13,2025-06-19,OR,Clothing,1,896.15,0.1,False,Paid
100432,C02478,2025-03-30,2025-03-31,CO,Books,1,943.82,0.05,False,Paid
100433,C00394,2025-05-17,2025-05-24,OR,Books,5,710.53,0.2,False,Pending
100434,C01302,2025-08-11,2025-08-16,WA,Sports,1,366.47,0.1,False,Paid
100435,C00372,2025-01-14,2025-01-15,AZ,Sports,5,648.44,0.05,True,Paid
100436,C01702,2025-05-03,2025-05-06,NY,Furniture,5,1462.39,0.2,False,Paid
100437,C02782,2025-04-17,2025-04-18,CA,Books,2,415.45,0.15,True,Pending
100438,C00243,2025-01-26,2025-01-27,FL,Sports,1,1089.99,0.1,False,Paid
100439,C01193,2025-02-14,2025-02-21,NY,Books,2,1417.65,0.05,True,Paid
100440,C02919,2025-06-30,2025-07-04,NY,Sports,2,853.72,0.15,False,Pending
100441,C00903,2025-02-07,2025-02-15,TX,Electronics,4,739.11,0.1,False,Paid
100442,C00397,2025-05-06,2025-05-09,OR,Clothing,7,190.05,0.05,False,Paid
100443,C01466,2025-07-24,2025-07-31,FL,Sports,4,1132.37,0.0,False,Pending
100444,C01525,2025-11-15,2025-11-21,FL,Sports,5,1368.12,0.2,False,Paid
100445,C01988,2025-02-06,2025-02-12,FL,Furniture,3,1471.22,0.2,False,Paid
100446,C00941,2025-06-08,2025-06-16,CO,Electronics,1,310.47,0.2,False,Paid
100447,C02866,2025-02-07,2025-02-14,NY,Books,2,1380.88,0.05,False,Paid
100448,C01563,2025-06-06,2025-06-13,OR,Books,4,561.7,0.15,True,Paid
100449,C00860,2025-06-25,2025-07-02,NY,Books,7,932.54,0.1,False,Paid
100450,C02880,2025-10-19,2025-10-24,WA,Sports,2,343.24,0.05,False,Paid
100451,C02774,2025-06-11,2025-06-18,WA,Books,7,380.1,0.2,False,Paid
100452,C01497,2025-12-08,2025-12-16,FL,Clothing,5,932.25,0.05,False,Paid
100453,C00075,2025-02-20,2025-02-27,WA,Sports,3,732.4,0.0,False,Paid
100454,C01791,2025-01-20,2025-01-26,FL,Clothing,5,1446.95,0.0,False,Paid
100455,C01666,2025-01-02,2025-01-03,FL,Sports,5,404.05,0.2,True,Paid
100456,C00445,2025-05-11,2025-05-15,CO,Electronics,5,1318.27,0.0,False,Paid
100457,C01902,2025-03-12,2025-03-13,TX,Furniture,7,696.11,0.1,False,Paid
100458,C02522,2025-02-03,2025-02-04,WA,Furniture,5,210.49,0.1,False,Paid
100459,C00318,2025-03-28,2025-04-01,AZ,Clothing,1,366.3,0.15,False,Paid
100460,C02170,2025-12-22,2025-12-27,OR,Books,3,1135.99,0.2,False,Paid
100461,C00421,2025-10-20,2025-10-25,FL,Electronics,7,1241.68,0.1,False,Paid
100462,C02246,2025-01-07,2025-01-16,FL,Sports,2,68.95,0.15,False,Pending
100463,C01257,2025-12-01,2025-12-08,CO,Books,4,620.94,0.2,False,Paid
100464,C00020,2025-03-16,2025-03-20,TX,Sports,4,746.32,0.2,False,Paid
100465,C02898,2025-05-29,2025-06-02,WA,Sports,4,926.4,0.2,False,Paid
100466,C00498,2025-04-30,2025-05-07,OR,Electronics,7,979.42,0.15,False,Pending
100467,C01788,2025-05-28,2025-05-31,NY,Sports,4,1247.53,0.05,False,Paid
100468,C00545,2025-10-05,2025-10-13,CO,Furniture,1,417.35,0.1,True,Paid
100469,C02799,2025-09-18,2025-09-26,CA,Furniture,2,176.77,0.15,False,Paid
100470,C02215,2025-08-05,2025-08-12,TX,Books,5,287.87,0.05,False,Pending
100471,C02413,2025-08-17,2025-08-20,CO,Sports,6,1405.9,0.2,False,Paid
100472,C01296,2025-09-23,2025-09-29,NY,Books,5,824.56,0.1,False,Paid
100473,C01402,2025-03-09,2025-03-17,FL,Clothing,6,336.45,0.15,False,Paid
100474,C01903,2025-05-25,2025-05-26,TX,Furniture,2,1180.94,0.1,False,Paid
100475,C02354,2025-02-09,2025-02-11,NY,Books,1,884.64,0.2,False,Paid
100476,C02541,2025-09-15,2025-09-20,WA,Sports,7,557.32,0.15,False,Paid
100477,C00054,2025-06-09,2025-06-13,FL,Books,4,37.27,0.15,False,Paid
100478,C01991,2025-08-21,2025-08-28,CA,Electronics,6,1176.35,0.15,False,Pending
100479,C00328,2025-07-26,2025-07-30,WA,Clothing,7,1078.99,0.05,False,Paid
100480,C00864,2025-04-10,2025-04-19,FL,Books,2,400.54,0.05,False,Paid
100481,C02488,2025-02-20,2025-02-23,NY,Books,7,405.77,0.2,False,Paid
100482,C00752,2025-12-22,2025-12-26,AZ,Sports,3,414.52,0.1,False,Paid
100483,C02390,2025-04-18,2025-04-19,AZ,Electronics,5,1008.93,0.15,False,Paid
100484,C01389,2025-02-09,2025-02-12,CA,Clothing,3,448.32,0.1,True,Pending
100485,C00698,2025-04-22,2025-04-25,CA,Electronics,2,472.44,0.0,False,Paid
100486,C01003,2025-11-26,2025-12-03,WA,Books,7,571.16,0.1,False,Paid
100487,C01592,2025-04-06,2025-04-10,CO,Sports,3,1470.5,0.0,False,Paid
100488,C02295,2025-12-27,2025-12-29,OR,Electronics,1,695.55,0.0,False,Paid
100489,C01818,2025-06-18,2025-06-21,CO,Sports,2,572.29,0.05,False,Paid
100490,C02799,2025-11-11,2025-11-17,CA,Sports,7,710.33,0.05,False,Paid
100491,C02603,2025-08-27,2025-09-04,CO,Electronics,6,1081.61,0.15,False,Paid
100492,C02260,2025-01-17,2025-01-26,CA,Electronics,5,1326.7,0.05,False,Paid
100493,C01809,2025-07-05,2025-07-06,AZ,Furniture,6,1486.29,0.15,False,Paid
100494,C00870,2025-06-02,2025-06-10,CO,Electronics,5,734.24,0.05,False,Paid
100495,C01238,2025-03-15,2025-03-19,WA,Clothing,7,695.61,0.2,False,Failed
100496,C00357,2025-07-20,2025-07-28,WA,Books,1,502.16,0.1,False,Paid
100497,C01123,2025-02-07,2025-02-08,NY,Electronics,1,1170.85,0.0,False,Paid
100498,C02779,2025-09-12,2025-09-18,FL,Sports,5,986.82,0.0,False,Paid
100499,C01278,2025-10-27,2025-11-05,CA,Clothing,7,551.41,0.0,False,Failed
100500,C00342,2025-02-03,2025-02-04,TX,Books,5,782.63,0.1,False,Paid
100501,C01956,2025-06-24,2025-07-02,AZ,Clothing,7,316.67,0.05,False,Paid
100502,C02887,2025-08-28,2025-08-30,AZ,Sports,3,1044.05,0.0,False,Paid
100503,C02602,2025-01-23,2025-02-01,TX,Books,5,385.66,0.15,False,Paid
100504,C00822,2025-05-23,2025-05-30,CO,Electronics,4,530.82,0.2,False,Paid
100505,C01362,2025-04-05,2025-04-14,AZ,Furniture,7,111.5,0.2,False,Paid
100506,C01593,2025-01-15,2025-01-24,AZ,Furniture,5,337.61,0.0,False,Paid
100507,C00744,2025-10-21,2025-10-24,TX,Electronics,4,300.38,0.2,True,Pending
100508,C00806,2025-06-12,2025-06-16,FL,Sports,2,1105.61,0.1,False,Paid
100509,C00710,2025-10-02,2025-10-09,TX,Electronics,3,1044.76,0.05,False,Paid
100510,C02983,2025-08-03,2025-08-05,TX,Furniture,1,811.83,0.0,False,Paid
100511,C02238,2025-11-16,2025-11-19,CA,Electronics,2,586.71,0.15,True,Paid
100512,C02522,2025-12-30,2025-12-31,OR,Sports,4,1335.23,0.05,False,Paid
100513,C02449,2025-08-08,2025-08-16,FL,Sports,1,1327.28,0.15,False,Paid
100514,C02877,2025-05-09,2025-05-12,TX,Clothing,4,908.22,0.1,False,Paid
100515,C00316,2025-06-04,,TX,Clothing,1,990.34,0.2,False,Paid
100516,C02645,2025-10-29,2025-11-03,WA,Clothing,2,1196.71,0.15,False,Paid
100517,C00200,2025-06-05,2025-06-09,TX,Electronics,5,1086.93,0.15,False,Paid
100518,C01426,2025-07-09,2025-07-17,AZ,Furniture,1,345.1,0.1,False,Paid
100519,C01783,2025-03-12,2025-03-21,TX,Books,3,760.01,0.1,False,Failed
100520,C01074,2025-12-28,2026-01-03,WA,Electronics,2,236.31,0.0,False,Paid
100521,C00439,2025-08-26,2025-09-03,WA,Sports,1,1215.98,0.15,False,Paid
100522,C00577,2025-05-01,2025-05-02,TX,Electronics,2,983.83,0.15,True,Paid
100523,C02474,2025-08-02,2025-08-11,CO,Electronics,1,1468.85,0.05,False,Paid
100524,C00956,2025-05-27,2025-05-29,TX,Furniture,1,213.4,0.0,True,Paid
100525,C00931,2025-02-26,2025-02-27,OR,Furniture,5,770.12,0.15,True,Paid
100526,C02770,2025-11-16,2025-11-17,NY,Furniture,1,1088.78,0.15,False,Paid
100527,C00432,2025-11-20,2025-11-23,WA,Books,7,1302.34,0.15,False,Paid
100528,C02745,2025-11-01,2025-11-09,OR,Books,4,1281.56,0.0,False,Paid
100529,C02762,2025-05-15,2025-05-18,TX,Sports,3,310.98,0.2,False,Paid
100530,C01796,2025-04-04,2025-04-12,OR,Electronics,7,1473.66,0.05,False,Paid
100531,C00497,2025-01-19,2025-01-23,CA,Books,6,1472.2,0.05,False,Paid
100532,C00468,2025-09-25,2025-09-26,OR,Books,3,1453.9,0.1,False,Paid
100533,C00854,2025-04-30,2025-05-05,WA,Electronics,7,924.28,0.2,False,Paid
100534,C01732,2025-11-22,2025-11-25,WA,Furniture,4,1249.58,0.2,False,Paid
100535,C00461,2025-11-14,2025-11-17,CA,Sports,5,123.29,0.0,False,Paid
100536,C01367,2025-02-16,2025-02-21,CO,Electronics,7,390.64,0.2,False,Paid
100537,C00347,2025-12-01,2025-12-09,CA,Electronics,6,147.07,0.15,True,Paid
100538,C01621,2025-02-21,2025-02-27,TX,Sports,5,763.29,0.2,False,Paid
100539,C00064,2025-06-28,2025-07-01,CA,Furniture,5,1447.45,0.2,False,Paid
100540,C02127,2025-06-22,2025-06-29,CO,Clothing,5,977.26,0.1,False,Paid
100541,C00167,2025-12-16,2025-12-23,WA,Sports,7,697.27,0.0,False,Paid
100542,C00585,2025-08-28,2025-08-31,OR,Clothing,5,1191.33,0.0,True,Paid
100543,C00524,2025-11-16,2025-11-24,AZ,Sports,3,830.0,0.15,False,Paid
100544,C02493,2025-08-06,2025-08-14,CA,Electronics,1,691.9,0.0,False,Paid
100545,C00161,2025-10-29,2025-11-04,CA,Electronics,6,947.7,0.15,False,Paid
100546,C01288,2025-11-08,2025-11-11,TX,Furniture,4,772.58,0.0,False,Paid
100547,C01773,2025-11-10,2025-11-14,FL,Furniture,3,965.9,0.2,False,Paid
100548,C01548,2025-05-31,2025-06-04,CO,Furniture,7,1205.93,0.05,False,Paid
100549,C02042,2025-05-20,2025-05-22,NY,Sports,2,699.0,0.0,False,Paid
100550,C02409,2025-12-26,2025-12-29,AZ,Electronics,1,628.38,0.05,False,Paid
100551,C01181,2025-10-04,2025-10-06,CO,Electronics,6,842.41,0.2,False,Paid
100552,C02484,2025-12-01,2025-12-03,WA,Furniture,7,1358.08,0.1,False,Paid
100553,C00954,2025-07-30,2025-08-06,TX,Furniture,6,640.24,0.2,False,Paid
100554,C02953,2025-12-06,2025-12-08,TX,Electronics,7,1273.15,0.05,False,Paid
100555,C01514,2025-09-20,2025-09-25,AZ,Electronics,7,929.57,,True,Paid
100556,C02208,2025-09-29,2025-10-03,FL,Clothing,5,28.47,0.0,True,Failed
100557,C02625,2025-03-06,2025-03-07,AZ,Electronics,7,719.54,0.1,False,Paid
100558,C02378,2025-07-26,2025-08-03,NY,Electronics,3,323.7,0.05,False,Pending
100559,C02553,2025-09-24,2025-10-03,CO,Books,6,234.05,0.15,False,Paid
100560,C01610,2025-10-05,2025-10-11,,Electronics,1,359.31,0.15,False,Paid
100561,C00131,2025-12-16,2025-12-23,AZ,Electronics,4,1071.5,0.0,False,Paid
100562,C01479,2025-04-30,2025-05-03,AZ,Electronics,3,944.8,0.15,False,Paid
100563,C00545,2025-04-21,2025-04-29,CA,Clothing,7,809.91,0.15,False,Paid
100564,C02667,2025-12-20,2025-12-28,FL,Sports,4,747.95,0.05,False,Paid
100565,C00710,2025-12-26,2025-12-30,CO,Sports,2,589.88,0.0,False,Pending
100566,C00684,2025-03-07,2025-03-14,WA,Sports,4,1330.99,0.1,False,Paid
100567,C00748,2025-05-19,2025-05-28,AZ,Electronics,1,1399.36,0.05,False,Paid
100568,C01928,2025-12-13,2025-12-19,WA,Furniture,1,1149.01,0.15,False,Paid
100569,C01714,2025-03-14,2025-03-16,TX,Sports,4,439.45,0.0,False,Paid
100570,C02846,2025-10-13,2025-10-16,FL,Sports,5,1371.66,0.05,False,Paid
100571,C01249,2025-02-10,2025-02-12,,Furniture,5,1230.51,0.15,False,Paid
100572,C00847,2025-03-07,2025-03-10,OR,Books,1,194.8,0.2,False,Paid
100573,C00148,2025-10-14,2025-10-23,CO,Books,5,519.1,0.1,False,Paid
100574,C00022,2025-08-10,2025-08-12,TX,Sports,1,498.13,0.0,False,Paid
100575,C01121,2025-07-22,2025-07-31,TX,Sports,6,1097.77,0.15,False,Paid
100576,C02777,2025-11-09,2025-11-12,CO,Books,1,790.61,0.0,False,Paid
100577,C01571,2025-04-23,2025-04-28,AZ,Sports,1,407.66,0.0,False,Failed
100578,C02680,2025-07-03,2025-07-08,OR,Clothing,4,353.88,0.15,False,Paid
100579,C00305,2025-08-11,2025-08-13,OR,Furniture,6,691.68,0.05,True,Paid
100580,C00280,2025-09-28,2025-09-30,CO,Furniture,6,1002.28,0.0,False,Paid
100581,C02500,2025-05-02,2025-05-05,FL,Books,5,768.0,0.1,False,Paid
100582,C00321,2025-08-20,2025-08-21,CO,Furniture,2,398.94,0.05,False,Paid
100583,C00156,2025-06-13,2025-06-20,CA,Sports,7,933.78,0.15,False,Paid
100584,C01212,2025-07-17,2025-07-22,NY,Clothing,1,1498.38,0.2,False,Paid
100585,C02774,2025-11-11,2025-11-19,FL,Furniture,3,273.24,0.0,False,Paid
100586,C02068,2025-05-24,,CA,Clothing,6,797.32,0.15,True,Paid
100587,C00298,2025-09-01,2025-09-05,NY,Electronics,5,569.73,0.15,False,Paid
100588,C02511,2025-12-10,2025-12-18,CA,Sports,6,335.44,0.2,False,Paid
100589,C02530,2025-10-06,2025-10-07,CO,Electronics,6,1314.48,0.05,False,Paid
100590,C02402,2025-12-27,2025-12-31,FL,Electronics,7,1437.08,0.0,False,Paid
100591,C02708,2025-08-01,2025-08-07,TX,Furniture,4,531.79,0.2,False,Paid
100592,C00720,2025-04-13,2025-04-18,NY,Clothing,6,527.46,0.0,False,Paid
100593,C02938,2025-12-28,2026-01-04,CA,Furniture,2,146.73,0.1,False,Failed
100594,C00962,2025-08-24,2025-09-01,AZ,Books,2,930.45,0.15,False,Paid
100595,C02406,2025-03-30,2025-04-03,TX,Books,1,49.55,0.0,False,Paid
100596,C01738,2025-04-26,2025-04-29,NY,Furniture,2,749.35,0.05,True,Paid
100597,C02338,2025-04-06,2025-04-12,CA,Books,1,237.69,0.0,False,Failed
100598,C01883,2025-11-01,2025-11-09,TX,Electronics,6,1011.75,0.2,False,Paid
100599,C01927,2025-02-03,2025-02-12,CO,Electronics,4,1394.08,0.05,False,Paid
100600,C01849,2025-09-28,2025-10-06,OR,Furniture,4,142.29,0.15,True,Paid
100601,C02337,2025-07-22,2025-07-25,CA,Books,5,1168.83,0.05,False,Paid
100602,C02217,2025-01-27,2025-01-29,FL,Clothing,3,1247.55,0.15,False,Paid
100603,C00404,2025-08-12,2025-08-18,TX,Sports,4,272.55,0.15,False,Paid
100604,C02478,2025-10-02,2025-10-06,NY,Sports,1,1384.74,0.0,False,Paid
100605,C01608,2025-09-22,2025-09-28,AZ,Clothing,5,935.17,0.15,False,Paid
100606,C00969,2025-07-12,2025-07-21,FL,Books,7,807.06,0.15,False,Paid
100607,C01543,2025-05-03,2025-05-08,TX,Books,1,1010.4,0.0,False,Paid
100608,C02900,2025-03-01,2025-03-05,TX,Clothing,1,439.28,0.05,False,Paid
100609,C02572,2025-01-05,2025-01-13,TX,Sports,1,47.86,0.2,False,Paid
100610,C02501,2025-05-12,2025-05-16,FL,Sports,5,668.66,0.1,False,Paid
100611,C01388,2025-08-19,2025-08-25,FL,Clothing,6,1117.59,0.0,False,Paid
100612,C02352,2025-01-14,2025-01-16,NY,Electronics,6,1378.79,0.15,False,Paid
100613,C01155,2025-12-31,2026-01-05,OR,Furniture,6,650.85,0.15,False,Pending
100614,C02058,2025-08-02,2025-08-06,CA,Books,5,402.84,0.1,False,Paid
100615,C01919,2025-04-18,2025-04-20,AZ,Furniture,5,205.63,0.0,True,Paid
100616,C00750,2025-12-18,2025-12-20,FL,Sports,2,1403.89,0.0,False,Paid
100617,C00800,2025-03-09,2025-03-16,FL,Books,6,354.11,0.05,False,Paid
100618,C00184,2025-12-16,2025-12-18,CA,Sports,2,1367.5,0.1,False,Failed
100619,C00420,2025-04-13,2025-04-15,WA,Furniture,7,283.8,0.15,False,Paid
100620,C01301,2025-05-19,2025-05-20,WA,Books,1,37.02,0.15,False,Paid
100621,C01434,2025-06-05,2025-06-06,NY,Electronics,7,344.09,0.05,False,Paid
